"Barahona_acteon" "Barahona_vertumno" "Bocangel_leandro" "Carrillo_acis" "Cetina_amorpsique" "Espinosa_genil" "Gongora_piramotisbe" "Gongora_polifemo" "Hurtadodemendoza_fabulaadonis" "Jauregui_orfeo" "Lope_andromeda" "Lope_circe" "Lope_filomenaprimera" "Lope_filomenasegunda" "Lope_rosa" "Montalban_orfeo" "Polo_fabapolodafne" "Polo_fabpansiringa" "Quevedo_apolo" "Soto_fragmentosadonis" "Soto_rayosfaeton" "Villamediana_apolodafne" "Villamediana_europa" "Villamediana_faeton" "Villamediana_fenix"
"tú" 0.212539851222104 0.0723065798987708 0.147874306839187 0 0.0574382538770821 0.260078023407022 0 0.0308451573103023 0.209006270188106 0.0329380764163373 0.12108980827447 0.176906526416448 0.149065474142874 0.0806343233436366 0.109130592942888 0.245098039215686 0.0633312222925903 0 0.192307692307692 0.0413838768415825 0.0803793907242183 0.1042934121328 0.148809523809524 0.107981643120669 0.101763907734057
"vida" 0.0425079702444208 0 0.166358595194085 0.121728545343883 0 0 0.0448631673396142 0 0.152004560136804 0.153711023276241 0.282542885973764 0.148218981592159 0.103199174406605 0.0671952694530305 0.0727537286285922 0.185936443542934 0.126662444585181 0.118203309692671 0 0.173812282734647 0.096455268869062 0.0347644707109334 0.0496031746031746 0.0539908215603347 0.237449118046133
"mano" 0.127523910733262 0.0723065798987708 0.184842883548983 0.304321363359708 0 0.130039011703511 0.0448631673396142 0.123380629241209 0.114003420102603 0.0768555116381203 0.0403632694248234 0.0765001195314368 0.0802660245384704 0.0268781077812122 0.0727537286285922 0.0591615956727519 0.0633312222925903 0.0591016548463357 0.192307692307692 0.198642608839596 0.112531147013906 0.173822353554667 0.173611111111111 0.17097093494106 0.067842605156038
"ella" 0.170031880977683 0.216919739696312 0.203327171903882 0.0608642726719416 0.344629523262493 0.130039011703511 0.134589502018843 0.0308451573103023 0.247007410222307 0.0658761528326746 0.0807265388496468 0.105187664355726 0.171998624011008 0.0806343233436366 0.0727537286285922 0.0929682217714672 0.158328055731476 0.0591016548463357 0.192307692307692 0.148981956629697 0.048227634434531 0.0347644707109334 0 0.0719877620804463 0
"mis" 0.148777895855473 0 0.0924214417744917 0.608642726719416 0 0.455136540962289 0 0.154225786551511 0.038001140034201 0.0768555116381203 0.0403632694248234 0.162562754004303 0.114665749340672 0.0940733772342427 0.0181884321571481 0.0760649087221095 0.158328055731476 0 0.192307692307692 0.107598079788115 0.0723414516517965 0.208586824265601 0.0744047619047619 0.0899847026005579 0
"tal" 0.340063761955367 0.216919739696312 0.11090573012939 0.121728545343883 0.172314761631246 0 0 0.0925354719309068 0.114003420102603 0.109793588054458 0.12108980827447 0.133875209180014 0.114665749340672 0.0806343233436366 0.0727537286285922 0.109871534820825 0.0949968334388854 0.0591016548463357 0 0.0579374275782155 0.0643035125793747 0.1042934121328 0.0496031746031746 0.0719877620804463 0.101763907734057
"él" 0.403825717321998 0.253073029645698 0.184842883548983 0.121728545343883 0.172314761631246 0.195058517555267 0 0.0925354719309068 0.0950028500855026 0.0768555116381203 0.12108980827447 0.114750179297155 0.0917325994725375 0.0806343233436366 0.109130592942888 0.109871534820825 0.0316656111462951 0.295508274231678 0.192307692307692 0.099321304419798 0.048227634434531 0.0347644707109334 0.0496031746031746 0.0359938810402232 0.033921302578019
"cual" 0.446333687566419 0.397686189443239 0.129390018484288 0.182592818015825 0.689259046524986 0.0650195058517555 0.0448631673396142 0.0616903146206046 0.247007410222307 0.120772946859903 0.100908173562059 0.0334688022950036 0.0343997248022016 0.0537562155624244 0.0727537286285922 0.0338066260987153 0.0316656111462951 0.0591016548463357 0 0.16553550736633 0.0803793907242183 0.0173822353554667 0.0496031746031746 0.0719877620804463 0.101763907734057
"gran" 0.127523910733262 0.0361532899493854 0.147874306839187 0 0.516944284893739 0.0650195058517555 0 0 0.0760022800684021 0.0768555116381203 0.0201816347124117 0.11953143676787 0.057332874670336 0.0806343233436366 0.0909421607857403 0.0422582826233942 0.0316656111462951 0 0 0.033107101473266 0.136644964231171 0.139057882843734 0.198412698412698 0.224961756501395 0.203527815468114
"mal" 0.255047821466525 0.108459869848156 0.0924214417744917 0.182592818015825 0.229753015508329 0 0.179452669358457 0.0616903146206046 0.0570017100513015 0.0658761528326746 0.0807265388496468 0.100406406885011 0.126132324274739 0.107512431124849 0.0545652964714442 0.109871534820825 0.158328055731476 0.0591016548463357 0 0.082767753683165 0.128607025158749 0.0695289414218669 0.0248015873015873 0.0809862323405021 0
"día" 0.0212539851222104 0.144613159797542 0.0739371534195934 0.182592818015825 0.114876507754164 0 0.0448631673396142 0.246761258482418 0 0.0878348704435661 0.0201816347124117 0.0908438919435812 0.057332874670336 0.0671952694530305 0.127319025100036 0.101419878296146 0.0633312222925903 0.118203309692671 0 0.140705181261381 0.104493207941484 0.121675647488267 0.0744047619047619 0.134977053900837 0.271370420624152
"todo" 0.255047821466525 0.325379609544469 0.11090573012939 0.0608642726719416 0.229753015508329 0 0.134589502018843 0 0.171005130153905 0.0658761528326746 0.0807265388496468 0.11953143676787 0.114665749340672 0.188146754468485 0.0545652964714442 0.0676132521974307 0.0633312222925903 0.118203309692671 0.192307692307692 0.0413838768415825 0.0803793907242183 0.0173822353554667 0.0496031746031746 0.0539908215603347 0.135685210312076
"ardiente" 0 0 0.0369685767097967 0.0608642726719416 0.172314761631246 0.0650195058517555 0.0448631673396142 0.0308451573103023 0.0570017100513015 0.0109793588054458 0.0201816347124117 0.047812574707148 0.0343997248022016 0.0134390538906061 0.0727537286285922 0.0760649087221095 0 0 0 0.115874855156431 0.208986415882968 0.278115765687467 0.248015873015873 0.296949518581841 0.203527815468114
"mayor" 0.0850159404888417 0.108459869848156 0.166358595194085 0 0.172314761631246 0.0650195058517555 0.0448631673396142 0.0616903146206046 0.038001140034201 0.153711023276241 0.201816347124117 0.0621563471192924 0.0917325994725375 0.107512431124849 0.163695889414332 0.101419878296146 0 0 0 0.0413838768415825 0.0803793907242183 0.1042934121328 0.0992063492063492 0.188967875461172 0
"muerte" 0.0212539851222104 0.0361532899493854 0.240295748613678 0.182592818015825 0.172314761631246 0 0.0448631673396142 0 0.228006840205206 0.131752305665349 0.141271442986882 0.133875209180014 0.0343997248022016 0.0671952694530305 0.0545652964714442 0.126774847870183 0 0.0591016548463357 0.192307692307692 0.107598079788115 0.0321517562896873 0.0173822353554667 0.0496031746031746 0.0809862323405021 0.203527815468114
"cuanto" 0.0637619553666312 0.216919739696312 0.147874306839187 0 0.114876507754164 0 0.0897263346792284 0.246761258482418 0.0570017100513015 0.120772946859903 0.0605449041372351 0.0621563471192924 0.160532049076941 0.0806343233436366 0.0363768643142961 0.050709939148073 0 0 0 0.033107101473266 0.104493207941484 0.225969059621067 0.0744047619047619 0.134977053900837 0.271370420624152
"tus" 0.0637619553666312 0 0.11090573012939 0.0608642726719416 0 0.325097529258778 0.0448631673396142 0 0.038001140034201 0.0548967940272288 0 0.138656466650729 0.0917325994725375 0.0940733772342427 0.109130592942888 0.152129817444219 0.0949968334388854 0.118203309692671 0 0.0413838768415825 0.0723414516517965 0.243351294976534 0.198412698412698 0.0809862323405021 0.067842605156038
"hermosa" 0 0.108459869848156 0.055452865064695 0.365185636031649 0.114876507754164 0 0.0448631673396142 0.0308451573103023 0.0760022800684021 0.0109793588054458 0.141271442986882 0.114750179297155 0.194931773879142 0.0671952694530305 0.291014914514369 0.109871534820825 0 0 0.192307692307692 0.198642608839596 0.096455268869062 0 0.0248015873015873 0.00899847026005579 0
"pecho" 0.148777895855473 0.0361532899493854 0.0739371534195934 0.182592818015825 0.0574382538770821 0.0650195058517555 0.0897263346792284 0.123380629241209 0.171005130153905 0.197628458498024 0.0605449041372351 0.0573750896485776 0.103199174406605 0.0403171616718183 0.0363768643142961 0.0845165652467884 0 0.0591016548463357 0.192307692307692 0.115874855156431 0.128607025158749 0.0869111767773336 0.0248015873015873 0.116980113380725 0.033921302578019
"sólo" 0.0850159404888417 0.0723065798987708 0.22181146025878 0.0608642726719416 0 0 0.0448631673396142 0 0.038001140034201 0.175669740887132 0.0403632694248234 0.071718862060722 0.114665749340672 0.0537562155624244 0.0909421607857403 0 0.126662444585181 0.0591016548463357 0 0.132428405893064 0.0643035125793747 0.1564401181992 0.223214285714286 0.152973994420948 0.101763907734057
"venus" 0.0212539851222104 0.0723065798987708 0.184842883548983 0 0.80413555427915 0 0.0897263346792284 0.0925354719309068 0.0570017100513015 0.0219587176108915 0.0403632694248234 0.0573750896485776 0.057332874670336 0.0268781077812122 0.727537286285922 0.0422582826233942 0 0 0 0.223472934944546 0.0160758781448437 0.0521467060664001 0.0744047619047619 0.0179969405201116 0.033921302578019
"dios" 0 0.0723065798987708 0.0739371534195934 0 0.287191269385411 0.5851755526658 0.0897263346792284 0.0616903146206046 0.114003420102603 0.0988142292490119 0.100908173562059 0.023906287353574 0.0458662997362688 0.0268781077812122 0.200072753728629 0.0929682217714672 0.221659278024066 0.354609929078014 0 0.049660652209899 0.048227634434531 0.382409177820268 0.198412698412698 0.0719877620804463 0
"amante" 0.0212539851222104 0.0361532899493854 0.295748613678373 0.0608642726719416 0.0574382538770821 0.130039011703511 0.0448631673396142 0.0308451573103023 0.038001140034201 0.318401405357927 0.0605449041372351 0.0334688022950036 0.057332874670336 0.0134390538906061 0.0181884321571481 0.152129817444219 0.0316656111462951 0.118203309692671 0.192307692307692 0.124151630524748 0.0401896953621092 0.243351294976534 0.0744047619047619 0.0629892918203905 0.033921302578019
"flores" 0 0.0723065798987708 0.0739371534195934 0.243457090687766 0.0574382538770821 0.130039011703511 0.0897263346792284 0.154225786551511 0.0760022800684021 0.0329380764163373 0.0605449041372351 0.0573750896485776 0.114665749340672 0.161268646687273 0.0545652964714442 0.152129817444219 0.0633312222925903 0 0 0.148981956629697 0.120569086086327 0.139057882843734 0.124007936507937 0.0179969405201116 0.135685210312076
"ha" 0.276301806588735 0.144613159797542 0 0.0608642726719416 0.114876507754164 0.0650195058517555 0.0448631673396142 0.0925354719309068 0.0950028500855026 0.0219587176108915 0.0807265388496468 0.124312694238585 0.0687994496044032 0.0940733772342427 0.127319025100036 0.126774847870183 0.284990500316656 0.236406619385343 0 0.049660652209899 0.0401896953621092 0.0695289414218669 0.124007936507937 0.0719877620804463 0.033921302578019
"pero" 0 0.0723065798987708 0.129390018484288 0 0 0 0 0.0308451573103023 0.0190005700171005 0.0219587176108915 0.24217961654894 0.162562754004303 0.114665749340672 0.295659185593334 0.145507457257184 0.109871534820825 0.126662444585181 0 0.192307692307692 0.0910445290514815 0.0321517562896873 0.0173822353554667 0.0248015873015873 0.0359938810402232 0
"siempre" 0.0425079702444208 0.108459869848156 0.0739371534195934 0.121728545343883 0 0 0.0897263346792284 0.0925354719309068 0.038001140034201 0.109793588054458 0.0807265388496468 0.0430313172364332 0.103199174406605 0.120951485015455 0.0545652964714442 0.0929682217714672 0.0316656111462951 0.118203309692671 0 0.19036583347128 0.0321517562896873 0.1564401181992 0.0248015873015873 0.143975524160893 0.203527815468114
"tierra" 0.127523910733262 0.144613159797542 0.0184842883548983 0 0.0574382538770821 0.0650195058517555 0.134589502018843 0.123380629241209 0.209006270188106 0.0548967940272288 0.0403632694248234 0.11953143676787 0.171998624011008 0.0268781077812122 0.127319025100036 0.0676132521974307 0 0 0 0.0910445290514815 0.0562655735069528 0.0521467060664001 0.124007936507937 0.116980113380725 0
"dio" 0.106269925611052 0.253073029645698 0.0184842883548983 0 0 0.0650195058517555 0.134589502018843 0.0925354719309068 0.0570017100513015 0.0109793588054458 0.141271442986882 0.1290939517093 0.0687994496044032 0.0537562155624244 0.109130592942888 0.0845165652467884 0.0633312222925903 0.177304964539007 0.384615384615385 0.049660652209899 0.0803793907242183 0.139057882843734 0.0744047619047619 0.0719877620804463 0.203527815468114
"ninfa" 0.0637619553666312 0.108459869848156 0.240295748613678 0.243457090687766 0 0.390117035110533 0 0.277606415792721 0 0.0878348704435661 0.0403632694248234 0.0286875448242888 0 0.0268781077812122 0.0181884321571481 0.0676132521974307 0.316656111462951 0.177304964539007 0 0.0744909783148485 0.104493207941484 0.173822353554667 0.198412698412698 0.116980113380725 0.033921302578019
"mira" 0.0637619553666312 0.144613159797542 0.22181146025878 0.121728545343883 0.114876507754164 0 0 0.0616903146206046 0.0190005700171005 0.131752305665349 0 0.143437724121444 0.137598899208806 0 0.0363768643142961 0.0591615956727519 0.126662444585181 0.0591016548463357 0.192307692307692 0.0910445290514815 0.0643035125793747 0.1042934121328 0.0496031746031746 0.0719877620804463 0.033921302578019
"parte" 0.148777895855473 0 0.0924214417744917 0.121728545343883 0.229753015508329 0.195058517555267 0.0448631673396142 0 0.133003990119704 0.0878348704435661 0.100908173562059 0.100406406885011 0.103199174406605 0.0671952694530305 0.0727537286285922 0.0422582826233942 0 0 0 0.115874855156431 0.0321517562896873 0.1042934121328 0.0992063492063492 0.0899847026005579 0.135685210312076
"hermosura" 0.0212539851222104 0.144613159797542 0.0369685767097967 0.0608642726719416 0.0574382538770821 0 0 0 0.171005130153905 0.0329380764163373 0.24217961654894 0.133875209180014 0.114665749340672 0 0.218261185885777 0.135226504394861 0.126662444585181 0 0 0.099321304419798 0.0723414516517965 0.0173822353554667 0 0.00899847026005579 0.033921302578019
"rayos" 0.0425079702444208 0 0.11090573012939 0.121728545343883 0 0.0650195058517555 0 0.0616903146206046 0.0570017100513015 0.0109793588054458 0.0201816347124117 0.071718862060722 0.0114665749340672 0.0134390538906061 0.200072753728629 0.0676132521974307 0.0316656111462951 0 0.576923076923077 0.033107101473266 0.096455268869062 0.365026942464801 0.0992063492063492 0.197966345721227 0.203527815468114
"era" 0.170031880977683 0.0723065798987708 0.055452865064695 0.243457090687766 0.114876507754164 0 0.179452669358457 0.185070943861814 0.171005130153905 0.0548967940272288 0.0403632694248234 0.105187664355726 0.0458662997362688 0.0537562155624244 0.218261185885777 0.101419878296146 0.221659278024066 0.650118203309693 0 0.016553550736633 0.00803793907242183 0.0173822353554667 0.0744047619047619 0.00899847026005579 0
"fin" 0.0637619553666312 0.180766449746927 0.0739371534195934 0.243457090687766 0.287191269385411 0 0.134589502018843 0.0616903146206046 0.114003420102603 0.0548967940272288 0.100908173562059 0.0765001195314368 0.0687994496044032 0.0806343233436366 0.0727537286285922 0.0760649087221095 0.158328055731476 0.0591016548463357 0 0.066214202946532 0.0643035125793747 0.0695289414218669 0.0744047619047619 0.0809862323405021 0.101763907734057
"hay" 0.148777895855473 0.361532899493854 0.0739371534195934 0 0.0574382538770821 0.455136540962289 0.0448631673396142 0 0.0950028500855026 0.0219587176108915 0.0605449041372351 0.0908438919435812 0.0802660245384704 0.120951485015455 0.127319025100036 0.0422582826233942 0.411652944901837 0.354609929078014 0 0.0579374275782155 0.0160758781448437 0 0.0248015873015873 0.0719877620804463 0
"menos" 0.170031880977683 0.0723065798987708 0.055452865064695 0 0.114876507754164 0 0.134589502018843 0.185070943861814 0.0760022800684021 0.0329380764163373 0.181634712411705 0.0669376045900072 0.126132324274739 0.0537562155624244 0.0727537286285922 0.101419878296146 0.0633312222925903 0 0 0.0248303261049495 0.048227634434531 0.0869111767773336 0.148809523809524 0.0899847026005579 0.203527815468114
"verde" 0 0.0723065798987708 0.0184842883548983 0.182592818015825 0 0.0650195058517555 0.0448631673396142 0.123380629241209 0.152004560136804 0 0.100908173562059 0.0669376045900072 0.114665749340672 0.0671952694530305 0.127319025100036 0.126774847870183 0.0949968334388854 0 0 0.033107101473266 0.0401896953621092 0.173822353554667 0.173611111111111 0.0899847026005579 0.271370420624152
"vez" 0 0.0723065798987708 0.0369685767097967 0.182592818015825 0 0 0.134589502018843 0.0308451573103023 0.038001140034201 0.120772946859903 0.12108980827447 0.095625149414296 0.149065474142874 0.0806343233436366 0.145507457257184 0.0929682217714672 0.189993666877771 0.118203309692671 0 0.066214202946532 0.0723414516517965 0.0521467060664001 0.0496031746031746 0.0359938810402232 0
"esta" 0.0637619553666312 0.0723065798987708 0.0184842883548983 0.0608642726719416 0.172314761631246 0 0.179452669358457 0.123380629241209 0.190005700171005 0.0219587176108915 0.12108980827447 0.0812813770021516 0.0458662997362688 0.0671952694530305 0.127319025100036 0.0169033130493577 0.348321722609246 0.0591016548463357 0.192307692307692 0.033107101473266 0.096455268869062 0.1042934121328 0.0992063492063492 0.0629892918203905 0.101763907734057
